mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,2,landscape,139,0.2348972945413403,0.2213238117757925,0.258657363372733,
emotion,mlp,3,art,0,0.3467181623809643,0.2949908257978953,0.35448472035433437,
emotion,mlp,3,art,9,0.47336122336408826,0.5191888749370174,0.4945884139752193,
emotion,mlp,3,art,10,0.3197402503931706,0.3792284028425181,0.3312539965713798,
emotion,mlp,3,art,11,0.4238019796338719,0.46174425536861424,0.44474496214668696,
emotion,mlp,3,art,24,0.332061461890669,0.361837119722475,0.36621731243179184,
emotion,mlp,3,art,28,0.40529183494345816,0.45660349975466613,0.46006658489197894,
emotion,mlp,3,art,31,0.4829301096961503,0.47301046490929455,0.4927602896611745,
emotion,mlp,3,art,32,0.34077472300344697,0.35263307740129174,0.3626604040714357,
emotion,mlp,3,art,36,0.313400525130548,0.2924295320866614,0.33414783041841717,
emotion,mlp,3,art,42,-0.01041424500053297,0.0132824367462748,-0.014870779912407964,
emotion,mlp,3,art,47,0.29977388088258206,0.30474752227302376,0.3161176630543002,
emotion,mlp,3,art,54,0.17549150307066655,0.1550640168832362,0.18115631903235782,
emotion,mlp,3,art,55,0.05192988270003357,0.044657434203426695,0.06089530111623154,
emotion,mlp,3,art,59,0.4117458301752595,0.4368072453042799,0.4764352633546329,
emotion,mlp,3,art,60,0.5574653062560226,0.5731679239071074,0.5698950921468401,
emotion,mlp,3,art,67,0.2525192103978028,0.3155149379374329,0.2760943454760549,
emotion,mlp,3,art,68,0.4781950449449474,0.4748903191878447,0.49675143110787173,
emotion,mlp,3,art,75,0.44446105170599176,0.4019582618259103,0.4551074104869493,
emotion,mlp,3,art,76,0.5078513222150426,0.5056121038080262,0.5363539475697923,
