mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,2,art,45,-0.0713647949142779,-0.12898622441775295,-0.0763711531496979,
emotion,mlp,2,art,46,-0.07993173241268152,-0.09725237620597389,-0.11051834998581833,
emotion,mlp,2,art,52,0.2908164530033189,0.2575106723052032,0.3146591252458533,
emotion,mlp,2,art,58,0.24216917304182398,0.2980452335195497,0.2914935639092037,
emotion,mlp,2,art,65,0.29097939726042993,0.35555803508525236,0.33315601275079954,
emotion,mlp,2,art,66,0.17106029821879187,0.19090287959766936,0.20129084483368934,
emotion,mlp,2,art,74,0.09978198805457937,0.06398614849811292,0.12169062114473272,
emotion,mlp,2,art,83,0.2332217279128991,0.26051421397811914,0.27591176633950104,
emotion,mlp,2,art,87,0.3821217399737824,0.43381384417865565,0.42718471008669073,
emotion,mlp,2,art,93,0.40323752364539894,0.3653071722139216,0.4132793542661684,
emotion,mlp,2,art,94,0.4838962700024593,0.5041992500506366,0.5095366149228086,
emotion,mlp,2,art,102,0.11995143370281185,0.07484497073716335,0.1361835788451684,
emotion,mlp,2,art,112,0.0966312232164497,0.11740047701210267,0.10227945894713024,
emotion,mlp,2,art,113,0.1918115080824696,0.21893082574137224,0.2227797778682675,
emotion,mlp,2,art,120,0.3666031798084178,0.42327626036522376,0.4100197420155995,
emotion,mlp,2,art,121,0.1115305603862989,0.16036861484505135,0.115201874454819,
emotion,mlp,2,art,131,0.18249416594671142,0.24359969707493714,0.2509583506870635,
emotion,mlp,2,art,138,0.3144530989204433,0.2850861556743909,0.32188559048086135,
emotion,mlp,2,art,139,0.11077062692488043,0.0777473316789689,0.130598128800937,
emotion,mlp,2,fashion,7,-0.050127121748329596,-0.10741900273534677,-0.06034721762292924,
emotion,mlp,2,fashion,8,0.07247833590925741,0.09891969587015824,0.09342466930002963,
emotion,mlp,2,fashion,40,0.07895042680676494,0.05320856285488299,0.08178055345489972,
emotion,mlp,2,fashion,41,0.07254930233014667,0.1081532203488606,0.09856304078041467,
emotion,mlp,2,fashion,45,0.08043796242790147,0.12166747736826507,0.08755330205932714,
