fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,art,15,random,ridge,0.6206043429547504,0.01185010150984299,0.25160584772572847,0.2678374112387361,0
0,art,15,shuffled,ridge,0.5739818682903333,0.0129665753554748,0.07795639182384327,0.17456927342013492,0
0,art,15,pca,ridge,0.6323636057043714,0.011727458454880439,0.266209395240413,0.21849135681533446,0
0,art,15,emotion,ridge,1.2148467609191775,0.07059997174177787,0.25442034961037674,0.19147751740408325,0
0,art,15,population,mlp,,0.16656866567608405,0.28330882178488,0.22902613271253217,0
0,art,15,identity,mlp,,0.04449594958021765,0.031118832158564133,0.0503058308273926,0
0,art,15,random,mlp,,-0.02609001058518707,0.05862660529531537,-0.03042868006761022,0
0,art,15,shuffled,mlp,,-0.07072775398527126,-0.08337298035656263,-0.07768929921374672,0
0,art,15,pca,mlp,,-0.022706688768847065,0.04492582253608407,-0.027575138166321695,0
0,art,15,emotion,mlp,,0.12850433817348195,0.08618748224121092,0.14436837879834763,0
0,art,15,gt_emotion,ridge,2.908369208691603,0.4228055098203348,0.6381719865599667,0.6436590277410311,0
0,art,19,population,ridge,,0.5000568926529513,0.5763815116948287,0.5774936904421142,0
0,art,19,identity,ridge,47.91154408677503,0.4150384550198692,0.4757703901813306,0.5042102341832014,0
0,art,19,random,ridge,5.09763042741161,0.2005079158289707,0.3463277226912328,0.33896921646006106,0
0,art,19,shuffled,ridge,4.342209344859574,0.1881833799805172,0.4415516349219059,0.4952771207480951,0
0,art,19,pca,ridge,5.262147065193105,0.21740280964211922,0.3199403735188776,0.3431017060370995,0
0,art,19,emotion,ridge,3.3971448117730296,0.5060872456431872,0.6650210570242714,0.6533874530396916,0
0,art,19,population,mlp,,0.4518800483020256,0.47946162617141436,0.5235609437041194,0
0,art,19,identity,mlp,,-0.046711521705850696,-0.1415638883764538,-0.05463264358802157,0
0,art,19,random,mlp,,0.19352952026598155,0.25055511321879054,0.23127699340655994,0
0,art,19,shuffled,mlp,,0.4356487186190828,0.5760822222902273,0.545662279650325,0
0,art,19,pca,mlp,,0.32013211140354103,0.3936653301856848,0.3811474120701408,0
0,art,19,emotion,mlp,,0.30286515569801353,0.2975435497412075,0.34698299164917723,0
0,art,19,gt_emotion,ridge,6.00596796828806,0.906538740189315,0.8854526711374431,0.9188744386813847,0
0,art,21,population,ridge,,0.2580568768668414,0.46201014511087224,0.4633574374355779,0
0,art,21,identity,ridge,25.82276930731114,0.392635109064192,0.501793513800476,0.5159339759291885,0
0,art,21,random,ridge,1.611106801221692,0.03741690165369089,0.2410640785452222,0.20921235083192352,0
0,art,21,shuffled,ridge,2.673363410261116,0.055431071813990186,0.2473509572888384,0.21467964215793534,0
0,art,21,pca,ridge,6.33122372214225,0.40677864885849185,0.5292546001525918,0.510745270105786,0
0,art,21,emotion,ridge,4.704217922158688,0.4260097194784775,0.532775252249017,0.5109827258228482,0
0,art,21,population,mlp,,0.238125146034566,0.3969786713869056,0.3717557104592808,0
0,art,21,identity,mlp,,0.24328975126605035,0.3105215149046947,0.31997354427357916,0
0,art,21,random,mlp,,0.3353346423700657,0.41443104677918435,0.36577016074530283,0
0,art,21,shuffled,mlp,,0.21006064177771797,0.27244817723335457,0.23868464332104772,0
0,art,21,pca,mlp,,0.36239786742846564,0.3483433774262901,0.39963997296483905,0
0,art,21,emotion,mlp,,0.3071247739448052,0.31238243101280505,0.3211495613052578,0
0,art,21,gt_emotion,ridge,6.18557275092269,0.7121701846228438,0.7073235522167572,0.7579491679183132,0
0,art,22,population,ridge,,0.28930882123100365,0.41978599884486145,0.42412436094508793,0
0,art,22,identity,ridge,26.032452510861702,0.3992285332043265,0.4645300643677596,0.49558092219159977,0
0,art,22,random,ridge,5.0229086637573666,0.311066612450965,0.3370167807937986,0.3968040685644337,0
0,art,22,shuffled,ridge,5.480793320594721,0.1409657467560266,0.25103416957134145,0.24863693174860577,0
0,art,22,pca,ridge,6.321873244952623,0.4608341546018915,0.5057199222919945,0.5129633881549943,0
0,art,22,emotion,ridge,3.3342204516028198,0.28565519654720467,0.341252617247,0.327116216141199,0
0,art,22,population,mlp,,0.31430402447319145,0.42114925655393787,0.4319285871909539,0
0,art,22,identity,mlp,,-0.15021427518171376,-0.13408613324272195,-0.1678068019761881,0
0,art,22,random,mlp,,0.20532332828413175,0.20497553411469113,0.2361603251917205,0
0,art,22,shuffled,mlp,,0.2323973129031012,0.29290565635011445,0.2762115316140146,0
0,art,22,pca,mlp,,0.4313387327342292,0.4712976651378172,0.4699106519364334,0
0,art,22,emotion,mlp,,0.16042572134462887,0.23560014479358443,0.17864415588472374,0
0,art,22,gt_emotion,ridge,6.036192576516655,0.6117755407545268,0.7000955518853148,0.6827297267581948,0
0,art,30,population,ridge,,-0.1871930522823207,-0.21670274638038162,-0.209789289190621,0
0,art,30,identity,ridge,47.43762343925781,0.2585105038242361,0.30616309968985456,0.31918570303472493,0
0,art,30,random,ridge,3.257814450554111,0.07179578583314304,0.20532857210665095,0.22228625338210792,0
0,art,30,shuffled,ridge,5.600469528488027,0.012728861601546211,0.08224022529223522,0.03076362502343541,0
0,art,30,pca,ridge,5.26738132162526,0.2521127826055553,0.390035271725712,0.3825155255960473,0
