fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,backbone
0,fashion,22,population,ridge,,0.15070081510826555,0.393805686409602,0.3826560144544638,clip
0,fashion,22,identity,ridge,26.55567463928103,0.23632145469376206,0.3872747505211259,0.37120516020943534,clip
0,fashion,22,emotion,ridge,3.1148325213904937,0.2532262192810807,0.39692493937126216,0.38512205357497076,clip
0,fashion,30,population,ridge,,0.1702765156116677,0.3354828278077899,0.32689326341477554,clip
0,fashion,30,identity,ridge,26.69755397945955,0.46480689080391946,0.535978482296469,0.5784848015836179,clip
0,fashion,30,emotion,ridge,3.291280815613516,0.4478439585525039,0.5664498515677684,0.5363529530376634,clip
0,fashion,50,population,ridge,,0.03526980279769379,-0.010584142537413025,0.062367430399582036,clip
0,fashion,50,identity,ridge,26.790425859356368,0.1362003303358475,0.17407989208519012,0.1890570337543117,clip
0,fashion,50,emotion,ridge,3.308977760840108,0.06126695353947134,0.04659150182298397,0.11621435564297565,clip
0,fashion,57,population,ridge,,0.09539820397883518,0.24167816324854133,0.17626944443862702,clip
0,fashion,57,identity,ridge,26.43726610897833,0.13161375499330255,0.22593449819283756,0.18303062778903476,clip
0,fashion,57,emotion,ridge,3.2510400816630396,0.13483323746373424,0.2550473739024013,0.19798914925097283,clip
0,fashion,62,population,ridge,,0.13846785299891007,0.2957836076347694,0.2833511021336073,clip
0,fashion,62,identity,ridge,26.418577612751495,0.1671159303492977,0.31369789004463833,0.26177004859619935,clip
0,fashion,62,emotion,ridge,3.284788044691813,0.12444126474847723,0.27089166273928855,0.21333715177995877,clip
0,fashion,63,population,ridge,,0.15873840092547742,0.24022927152477122,0.26159745656580635,clip
0,fashion,63,identity,ridge,26.481267476622218,0.17090751377535637,0.26205467519552483,0.25887853288379753,clip
0,fashion,63,emotion,ridge,3.1746161085098077,0.07594058975450428,0.07921073277303266,0.1590654202798064,clip
0,fashion,79,population,ridge,,0.41533056514774747,0.43304040464252475,0.5264666782893211,clip
0,fashion,79,identity,ridge,26.68454596019902,0.4734781336097474,0.47658522233401246,0.581904398973534,clip
0,fashion,79,emotion,ridge,3.3068394865097357,0.4133089025668147,0.4439009944667546,0.5641963217640615,clip
0,fashion,80,population,ridge,,0.10817334521480054,0.22183636493830286,0.23769321875379842,clip
0,fashion,80,identity,ridge,26.594084112277006,0.24739937024045763,0.36790105858896927,0.3552080455640235,clip
0,fashion,80,emotion,ridge,3.1106540410259487,0.27170326331834477,0.33194742502124003,0.3634945824625329,clip
0,fashion,85,population,ridge,,0.2279464845162254,0.42475413524912947,0.4209264222530564,clip
0,fashion,85,identity,ridge,26.449977915145013,0.31287330986723283,0.46748030072331553,0.46569569664964383,clip
0,fashion,85,emotion,ridge,3.2289434102202055,0.2838038061905681,0.41334737990964593,0.42641212194484446,clip
0,fashion,86,population,ridge,,0.052072492174971195,0.08305554639806927,0.11478188799358449,clip
0,fashion,86,identity,ridge,26.532848439839572,0.1651472738719487,0.27973708428409955,0.2600060704101594,clip
0,fashion,86,emotion,ridge,3.07172354557557,0.028876590638536037,0.07970330446513514,0.07534263893324414,clip
0,fashion,98,population,ridge,,0.14785945240966927,0.3042814533768127,0.32734797495951956,clip
0,fashion,98,identity,ridge,26.537825345690585,0.2710519133674839,0.3649021333123449,0.39949920702434444,clip
0,fashion,98,emotion,ridge,3.238210263628205,0.2370052840719047,0.39626781305226805,0.35283494898839673,clip
0,fashion,99,population,ridge,,0.23785841718875453,0.41985306776138864,0.45534363010472406,clip
