fold,domain,user_id,own_srocc,own_plcc,other_srocc,other_plcc,pop_srocc,pop_plcc
0,landscape,110,0.7632878616121406,0.7287029832800265,0.7114143206638646,0.6753822661436033,0.7001466659562344,0.6621756773781633
0,landscape,116,0.25805578146807123,0.5031452633797453,0.4102529240942304,0.5164937025817081,0.44619821860520525,0.5345606006405375
0,landscape,117,0.549460102094611,0.5361156235765236,0.4734570893501071,0.464471449039414,0.5289732987655256,0.5248536108499179
0,landscape,126,0.16695248151631684,0.20155780893286254,0.27962319228297605,0.30118859136875276,0.28503359795245814,0.33831672018196846
0,landscape,127,0.4225990216645519,0.44423785386462344,0.3273443711595726,0.3375736316993561,0.40896048759348075,0.4227200492307792
0,landscape,136,0.6699866106398548,0.7254856679027907,0.5153266636397158,0.5664327089052378,0.47789813715463797,0.5886774403411098
0,landscape,144,0.5017774605033538,0.5699409372574558,0.46240604317230727,0.4708742114042366,0.568681121903801,0.5909927847334597
1,art,5,0.20528811337388841,0.28332440165487416,0.08485993052711595,0.09821523141708484,0.07906331929390963,0.10473325927381874
1,art,6,0.7263425755288407,0.7298225396969863,0.38912455958173087,0.3749296734445207,0.7124808856821312,0.6711377862792381
1,art,16,0.4499019726883089,0.45311307832092707,0.44772754399499515,0.43824561043443006,0.45989654403649954,0.4676465395555695
1,art,17,0.14773925915319075,0.1671408676133596,0.1122405936936504,0.1299919348977813,0.14975232316956857,0.1617216096365012
1,art,23,0.22895575085334488,0.21500376365846258,0.09946680405731083,0.042414695709362564,0.1336723601284791,0.09133305542392138
1,art,35,0.2561242210895504,0.22329624152342598,0.20167528839355892,0.182353663493484,0.22115080791269076,0.18577885443409095
1,art,39,0.6701203895437143,0.6926103749508186,0.6613189266548694,0.6487952479491247,0.7179932113377706,0.7246174386431798
1,art,44,0.7243844582838835,0.7042854913244593,0.4977228701558515,0.5070325055607068,0.6365757330256838,0.6219352519607156
1,art,51,0.6159702189353895,0.6011195970725355,0.4467075684907923,0.46054831377113936,0.6193332467172017,0.6477871225151092
1,art,64,0.2899052723897228,0.2765838937333928,0.28803476402065503,0.2789850147443479,0.3641293518779074,0.36623431423767894
1,art,69,0.2797433131777789,0.26531080519553624,0.32443597243672695,0.30597346349518145,0.35655725236693925,0.34205518057301876
1,art,81,0.4079115770418963,0.49403955383443054,0.2355785597423897,0.34394198256764463,0.3664814471856956,0.48202270686822285
